Date,Region,Season,Temperature_C,Is_Festival,Base_Demand,City_Proxy,Latitude,Longitude,Served_Population_M,Urbanisation,Elevation_m,Coastal,Area_k_km2,Climate_Zone,Humidity_pct,Rainfall_mm,Heat_Index_C,Wind_Speed_kmph,UV_Index,Extreme_Weather_Flag,Temp_Anomaly_C,Drought_Index,Air_Quality_Index,Water_Stress_Index,Political_Stability_Index,Plastic_Ban_Active,Economic_Index,Consumer_Confidence,Tourism_Index,Election_Period,Water_Tax_Rate,Govt_Subsidy_Active,Target_Demand
2022-12-07,East_Zone,Winter,16.2,0,7438,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,73.4,0.0,16.2,5.4,3.0,0,0.164,0.306,157.0,0.431,72.6,0,103.11,51.9,62.9,0,3.75,0,7317
2022-12-08,East_Zone,Winter,12.4,0,8076,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,76.0,1.8,12.4,8.5,3.7,0,0.268,0.443,166.0,0.478,66.4,0,102.98,53.7,64.2,0,3.75,0,8194
2022-12-09,East_Zone,Winter,16.5,0,9729,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,80.9,0.0,16.5,1.0,4.4,0,0.0,0.515,172.0,0.515,68.8,0,102.77,50.5,68.3,0,3.75,0,9895
2022-12-10,East_Zone,Winter,15.4,0,9122,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,77.7,0.0,15.4,3.1,3.7,0,0.07,0.422,138.0,0.419,75.9,0,103.58,54.3,73.5,0,3.75,0,9117
2022-12-11,East_Zone,Winter,15.3,0,9362,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,82.1,0.0,15.3,8.0,2.9,0,0.191,0.479,156.0,0.505,77.8,0,102.99,50.4,65.2,0,3.75,0,9691
2022-12-12,East_Zone,Winter,15.9,0,9037,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,78.4,0.0,15.9,7.7,3.1,0,0.176,0.39,130.0,0.462,71.7,0,103.03,62.7,69.3,0,3.75,0,9325
2022-12-13,East_Zone,Winter,14.2,0,8613,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,83.0,0.0,14.2,2.8,4.3,0,0.018,0.454,148.0,0.448,72.1,0,104.84,55.4,70.3,0,3.75,0,8775
2022-12-14,East_Zone,Winter,16.5,0,9327,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,72.9,0.0,16.5,7.7,2.8,0,0.27,0.375,151.0,0.406,69.3,0,103.47,52.2,73.7,0,3.75,0,9381
2022-12-15,East_Zone,Winter,16.1,0,10109,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,78.3,0.0,16.1,10.0,4.8,0,0.304,0.405,133.0,0.447,70.6,0,103.01,57.0,70.6,0,3.75,0,10106
2022-12-16,East_Zone,Winter,15.8,0,8429,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,77.5,1.5,15.8,5.9,4.7,0,0.193,0.406,160.0,0.45,78.0,0,102.49,49.1,70.6,0,3.75,0,8485
2022-12-17,East_Zone,Winter,17.7,0,8319,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,71.3,0.0,17.7,3.0,4.9,0,-0.001,0.449,147.0,0.462,74.9,0,103.72,51.6,68.5,0,3.75,0,8260
2022-12-18,East_Zone,Winter,11.8,0,8207,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,73.1,0.0,11.8,8.6,3.6,0,0.166,0.371,153.0,0.414,68.6,0,103.0,55.9,77.4,0,3.75,0,8384
2022-12-19,East_Zone,Winter,16.5,0,8141,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,81.5,5.7,16.5,11.2,3.4,0,0.184,0.332,172.0,0.441,75.7,0,103.22,54.8,75.3,0,3.75,0,8175
2022-12-20,East_Zone,Winter,13.9,0,7978,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,77.9,0.0,13.9,3.3,3.7,0,0.123,0.448,142.0,0.44,81.1,0,102.77,58.3,75.1,0,3.75,0,7992
2022-12-21,East_Zone,Winter,13.5,0,9139,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,74.8,0.0,13.5,6.1,4.0,0,0.285,0.446,165.0,0.488,72.8,0,103.85,43.6,68.1,0,3.75,0,9221
2022-12-22,East_Zone,Winter,17.1,0,9264,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,77.3,0.0,17.1,9.3,3.2,0,0.138,0.427,176.0,0.498,72.0,0,102.39,57.2,69.4,0,3.75,0,9483
2022-12-23,East_Zone,Winter,13.4,0,7260,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,85.6,0.0,13.4,6.3,2.8,0,0.36,0.476,175.0,0.435,75.7,0,104.14,52.5,74.4,0,3.75,0,7340
2022-12-24,East_Zone,Winter,19.3,0,10288,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,65.0,0.0,19.3,1.0,3.5,0,0.228,0.408,147.0,0.444,77.0,0,103.21,49.6,69.1,0,3.75,0,10230
2022-12-25,East_Zone,Winter,12.9,0,8795,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,72.8,0.0,12.9,7.3,2.9,0,0.178,0.437,132.0,0.478,76.5,0,104.51,47.9,67.4,0,3.75,0,8628
2022-12-26,East_Zone,Winter,14.8,0,8467,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,74.5,0.0,14.8,3.1,4.2,0,0.242,0.399,137.0,0.448,73.0,0,104.31,52.5,73.4,0,3.75,0,8552
2022-12-27,East_Zone,Winter,16.3,0,8483,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,85.5,0.0,16.3,2.2,3.2,0,0.303,0.404,121.0,0.4,72.7,0,103.97,60.9,65.5,0,3.75,0,8522
2022-12-28,East_Zone,Winter,14.0,0,8589,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,81.0,0.0,14.0,1.0,3.5,0,0.24,0.44,162.0,0.476,68.8,0,104.74,58.8,71.0,0,3.75,0,8661
2022-12-29,East_Zone,Winter,13.5,0,8910,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,83.7,0.0,13.5,9.6,4.0,0,0.142,0.556,163.0,0.461,70.3,0,105.49,61.7,76.5,0,3.75,0,9039
2022-12-30,East_Zone,Winter,20.6,0,9548,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,69.9,0.7,20.6,3.5,4.5,0,0.084,0.465,152.0,0.462,75.1,0,105.23,54.6,72.7,0,3.75,0,9554
2022-12-31,East_Zone,Winter,10.0,0,5899,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,76.4,1.1,10.0,7.0,3.4,0,0.038,0.453,125.0,0.423,72.4,0,102.69,54.5,66.8,0,3.75,0,5888
2023-01-01,East_Zone,Winter,14.5,0,8106,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,81.5,0.0,14.5,7.7,3.7,0,0.056,0.466,143.0,0.48,74.7,0,107.43,49.7,74.4,0,4.0,0,8168
2023-01-02,East_Zone,Winter,15.6,0,9011,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,78.9,1.9,15.6,6.5,2.9,0,0.317,0.279,175.0,0.397,73.3,0,107.59,49.7,69.0,0,4.0,0,8853
2023-01-03,East_Zone,Winter,10.2,0,6095,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,84.6,0.0,10.2,6.9,3.9,0,0.261,0.439,161.0,0.477,74.2,0,108.74,55.9,76.2,0,4.0,0,6210
2023-01-04,East_Zone,Winter,15.9,0,9080,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,77.5,0.0,15.9,7.1,4.3,0,0.267,0.475,164.0,0.452,74.1,0,107.62,50.5,74.5,0,4.0,0,9545
2023-01-05,East_Zone,Winter,13.7,0,7104,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,81.2,0.0,13.7,6.4,2.3,0,0.403,0.425,210.0,0.432,76.2,0,107.61,52.6,70.3,0,4.0,0,7451
2023-01-06,East_Zone,Winter,16.4,0,10121,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,79.0,0.0,16.4,3.7,4.6,0,0.289,0.417,156.0,0.457,76.5,0,107.47,56.2,68.3,0,4.0,0,10446
2023-01-07,East_Zone,Winter,15.8,0,8280,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,82.4,0.0,15.8,3.5,3.1,0,0.49,0.364,111.0,0.399,73.9,0,108.54,61.5,67.8,0,4.0,0,8403
2023-01-08,East_Zone,Winter,15.1,0,7690,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,83.0,0.0,15.1,5.7,3.9,0,0.243,0.394,130.0,0.492,73.4,0,108.91,56.6,84.9,0,4.0,0,7710
2023-01-09,East_Zone,Winter,18.2,0,9608,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,69.0,0.0,18.2,5.6,3.7,0,0.203,0.37,156.0,0.438,73.9,0,107.1,50.4,60.5,0,4.0,0,10016
2023-01-10,East_Zone,Winter,9.7,0,7183,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,70.9,0.0,9.7,7.3,3.2,0,0.174,0.48,150.0,0.443,71.6,0,107.83,48.8,63.2,0,4.0,0,7317
2023-01-11,East_Zone,Winter,16.4,0,8831,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,83.2,0.0,16.4,9.3,3.4,0,0.372,0.51,147.0,0.456,77.3,0,106.48,56.1,77.5,0,4.0,0,8908
2023-01-12,East_Zone,Winter,14.2,0,7563,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,85.4,0.0,14.2,7.0,2.9,0,0.415,0.536,147.0,0.475,72.3,0,106.02,52.9,76.4,0,4.0,0,8088
2023-01-13,East_Zone,Winter,16.7,0,8656,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,72.9,0.0,16.7,3.6,3.9,0,0.241,0.369,136.0,0.462,73.5,0,108.93,57.0,73.8,0,4.0,0,8803
2023-01-14,East_Zone,Winter,8.5,0,6835,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,73.6,2.8,8.5,1.0,3.0,0,0.194,0.38,157.0,0.408,74.5,0,108.79,55.7,62.0,0,4.0,0,6941
2023-01-15,East_Zone,Winter,17.9,0,9176,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,77.8,2.4,17.9,3.7,2.9,0,0.453,0.375,175.0,0.423,74.9,0,108.68,56.2,74.7,0,4.0,0,9264
2023-01-16,East_Zone,Winter,20.2,0,10396,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,80.5,0.0,20.2,2.0,3.1,0,0.155,0.359,181.0,0.428,74.8,0,110.13,61.9,67.1,0,4.0,0,10591
2023-01-17,East_Zone,Winter,16.0,0,8901,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,87.4,0.0,16.0,3.8,2.8,0,0.401,0.36,181.0,0.476,73.6,0,106.9,60.0,71.5,0,4.0,0,9125
2023-01-18,East_Zone,Winter,14.8,0,8488,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,81.7,0.0,14.8,6.7,3.2,0,0.243,0.389,133.0,0.467,78.9,0,106.53,57.1,74.0,0,4.0,0,8742
2023-01-19,East_Zone,Winter,14.1,0,8947,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,77.7,0.0,14.1,6.3,3.7,0,0.34,0.472,150.0,0.506,74.2,0,107.52,52.4,74.5,0,4.0,0,9380
2023-01-20,East_Zone,Winter,12.2,0,7187,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,76.2,0.0,12.2,11.6,2.9,0,0.408,0.377,144.0,0.435,73.2,0,106.56,53.4,68.7,0,4.0,0,7261
2023-01-21,East_Zone,Winter,11.6,0,9544,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,81.1,0.0,11.6,7.4,3.9,0,0.348,0.483,161.0,0.504,79.4,0,108.09,59.3,78.4,0,4.0,0,9891
2023-01-22,East_Zone,Winter,16.6,0,9391,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,76.5,2.8,16.6,11.7,3.5,0,0.27,0.502,149.0,0.504,71.7,0,109.32,61.9,76.1,0,4.0,0,9706
2023-01-23,East_Zone,Winter,11.8,0,8455,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,75.8,0.0,11.8,8.1,3.2,0,0.44,0.437,146.0,0.47,79.4,0,109.07,51.5,67.2,0,4.0,0,8477
2023-01-24,East_Zone,Winter,14.7,0,8833,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,89.4,1.6,14.7,9.3,3.5,0,0.329,0.494,176.0,0.487,68.0,0,109.83,63.0,69.6,0,4.0,0,8950
2023-01-25,East_Zone,Winter,12.1,0,8145,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,89.7,0.0,12.1,4.9,4.2,0,0.668,0.338,152.0,0.407,72.8,0,109.21,53.6,68.2,0,4.0,0,8155
2023-01-26,East_Zone,Winter,13.7,0,7819,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,85.5,0.0,13.7,2.8,2.6,0,0.129,0.387,152.0,0.492,69.0,0,108.46,59.1,71.7,0,4.0,0,8133
2023-01-27,East_Zone,Winter,17.2,0,8070,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,73.1,0.0,17.2,4.7,4.6,0,0.128,0.431,157.0,0.44,69.9,0,108.37,67.6,75.1,0,4.0,0,8287
2023-01-28,East_Zone,Winter,16.7,0,9721,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,82.3,0.0,16.7,6.0,4.2,0,0.399,0.433,162.0,0.465,75.4,0,109.36,50.4,62.7,0,4.0,0,9848
2023-01-29,East_Zone,Winter,12.4,0,7434,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,83.8,0.0,12.4,4.1,3.4,0,0.297,0.506,162.0,0.487,74.9,0,107.43,58.0,62.1,0,4.0,0,7539
2023-01-30,East_Zone,Winter,14.3,0,8808,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,81.6,2.8,14.3,3.0,4.2,0,0.379,0.36,178.0,0.389,72.2,0,105.81,54.1,67.8,0,4.0,0,8650
2023-01-31,East_Zone,Winter,14.5,0,8982,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,85.5,0.0,14.5,7.3,3.3,0,0.19,0.388,127.0,0.435,78.9,0,109.41,58.6,78.8,0,4.0,0,9047
2023-02-01,East_Zone,Winter,20.3,0,9666,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,79.0,0.0,20.3,3.0,3.9,0,0.305,0.415,156.0,0.45,77.4,0,109.28,54.2,73.2,0,4.0,0,9881
2023-02-02,East_Zone,Winter,9.9,0,8124,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,85.8,0.0,9.9,1.4,2.9,0,0.346,0.389,148.0,0.434,73.8,0,110.65,47.3,79.9,0,4.0,0,8318
2023-02-03,East_Zone,Winter,20.0,0,10326,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,79.2,0.0,20.0,2.6,4.3,0,0.246,0.357,145.0,0.428,68.6,0,109.8,53.9,71.2,0,4.0,0,10580
2023-02-04,East_Zone,Winter,11.7,0,7835,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,82.7,0.0,11.7,5.3,2.9,0,0.323,0.391,164.0,0.483,76.9,0,109.44,58.2,67.8,0,4.0,0,7953
2023-02-05,East_Zone,Winter,11.6,0,8425,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,72.1,0.0,11.6,3.0,3.3,0,0.164,0.405,173.0,0.416,72.6,0,108.85,61.9,63.6,0,4.0,0,8554
2023-02-06,East_Zone,Winter,10.9,0,7496,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,81.9,0.0,10.9,5.3,3.7,0,0.339,0.507,139.0,0.429,74.9,0,108.38,58.0,67.9,0,4.0,0,7450
2023-02-07,East_Zone,Winter,12.0,0,8098,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,78.0,0.0,12.0,7.8,4.0,0,0.445,0.359,180.0,0.412,76.4,0,108.94,62.5,68.9,0,4.0,0,8045
2023-02-08,East_Zone,Winter,13.9,0,8616,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,73.3,0.0,13.9,7.7,3.0,0,0.176,0.469,124.0,0.48,72.8,0,110.2,55.1,59.9,0,4.0,0,8802
2023-02-09,East_Zone,Winter,15.1,0,7977,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,87.3,4.2,15.1,4.0,4.0,0,0.17,0.496,161.0,0.489,77.8,0,109.73,54.6,67.8,0,4.0,0,8186
2023-02-10,East_Zone,Winter,16.9,0,9181,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,86.5,0.0,16.9,2.1,3.0,0,0.419,0.389,134.0,0.455,72.9,0,110.23,58.5,67.8,0,4.0,0,9431
2023-02-11,East_Zone,Winter,12.0,0,9801,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,87.6,0.0,12.0,4.3,2.1,0,0.168,0.436,138.0,0.476,75.6,0,109.43,55.3,72.1,0,4.0,0,10210
2023-02-12,East_Zone,Winter,16.4,0,8984,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,79.4,0.0,16.4,8.0,3.1,0,0.384,0.455,151.0,0.461,76.3,0,108.45,60.9,71.8,0,4.0,0,9343
2023-02-13,East_Zone,Winter,19.2,0,11284,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,83.2,0.0,19.2,8.7,4.2,0,0.306,0.445,143.0,0.436,76.7,0,110.53,51.6,73.6,0,4.0,0,11809
2023-02-14,East_Zone,Winter,14.6,0,8918,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,79.3,0.0,14.6,7.1,3.5,0,0.258,0.425,98.0,0.418,79.2,0,110.47,60.6,63.9,0,4.0,0,9261
2023-02-15,East_Zone,Winter,12.0,0,7891,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,81.8,0.0,12.0,9.6,3.0,0,0.447,0.379,161.0,0.397,71.5,0,109.61,61.7,66.3,0,4.0,0,7897
2023-02-16,East_Zone,Winter,14.4,0,8748,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,73.9,0.0,14.4,11.2,3.5,0,0.393,0.46,164.0,0.448,70.6,0,110.0,58.5,76.6,0,4.0,0,9287
2023-02-17,East_Zone,Winter,16.0,0,9447,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,80.4,0.0,16.0,4.6,3.6,0,0.328,0.398,147.0,0.463,73.0,0,109.97,60.6,70.7,0,4.0,0,10048
2023-02-18,East_Zone,Winter,15.7,0,7959,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,78.9,0.0,15.7,10.5,3.9,0,0.085,0.422,146.0,0.453,83.1,0,109.03,54.0,76.2,0,4.0,0,7981
2023-02-19,East_Zone,Winter,12.2,0,7609,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,74.2,0.0,12.2,5.2,2.4,0,0.371,0.431,143.0,0.448,78.1,0,109.26,53.4,71.3,0,4.0,0,7685
2023-02-20,East_Zone,Winter,14.2,0,9378,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,79.2,0.0,14.2,9.1,3.4,0,0.193,0.471,119.0,0.426,72.3,0,108.63,57.9,72.9,0,4.0,0,9609
2023-02-21,East_Zone,Winter,11.5,0,7591,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,80.7,0.0,11.5,8.1,3.4,0,0.278,0.536,117.0,0.551,73.0,0,109.3,53.8,74.6,0,4.0,0,7929
2023-02-22,East_Zone,Winter,17.9,0,9224,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,86.2,0.0,17.9,1.0,2.8,0,0.301,0.376,164.0,0.409,74.0,0,110.61,58.4,69.2,0,4.0,0,9092
2023-02-23,East_Zone,Winter,16.4,0,8983,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,82.6,0.8,16.4,3.1,2.7,0,0.49,0.423,169.0,0.449,74.8,0,110.44,58.4,68.7,0,4.0,0,9018
2023-02-24,East_Zone,Winter,15.8,0,8759,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,78.6,0.0,15.8,2.3,3.3,0,0.275,0.331,161.0,0.453,75.9,0,110.18,56.8,68.6,0,4.0,0,8900
2023-02-25,East_Zone,Winter,17.0,0,8014,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,79.0,0.0,17.0,1.0,3.6,0,0.158,0.509,157.0,0.469,76.0,0,110.6,58.4,71.6,0,4.0,0,8217
2023-02-26,East_Zone,Winter,13.9,0,8714,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,79.9,0.0,13.9,8.6,3.5,0,0.447,0.423,164.0,0.422,77.6,0,109.3,59.3,74.9,0,4.0,0,8956
2023-02-27,East_Zone,Winter,16.6,0,10344,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,77.0,0.0,16.6,12.2,3.2,0,0.373,0.402,163.0,0.465,80.0,0,108.51,56.0,70.0,0,4.0,0,10830
2023-02-28,East_Zone,Winter,13.8,0,9640,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,74.3,2.0,13.8,5.2,3.1,0,0.376,0.423,136.0,0.406,73.6,0,109.54,54.9,77.8,0,4.0,0,9640
2023-03-01,East_Zone,Summer,32.4,0,14153,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,43.8,0.4,33.6,8.6,9.1,0,0.449,0.626,99.0,0.549,73.4,0,109.64,60.1,53.7,0,4.0,0,15079
2023-03-02,East_Zone,Summer,32.7,1,17970,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,40.6,2.0,33.4,10.5,9.6,0,0.472,0.576,90.0,0.492,72.9,0,110.41,58.3,52.6,0,4.0,1,18845
2023-03-03,East_Zone,Summer,37.5,0,14196,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,35.2,0.0,40.4,6.6,10.4,0,0.211,0.691,90.0,0.505,73.2,0,110.26,58.9,50.9,0,4.0,1,14200
2023-03-04,East_Zone,Summer,37.9,0,13976,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,43.8,0.0,45.0,5.9,8.3,0,0.161,0.659,116.0,0.462,75.1,0,110.78,59.6,44.9,0,4.0,1,13939
2023-03-05,East_Zone,Summer,34.6,0,14312,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,45.2,0.0,38.1,5.3,9.9,0,0.384,0.667,123.0,0.472,75.9,0,107.77,56.7,46.9,0,4.0,1,14429
2023-03-06,East_Zone,Summer,28.8,0,12061,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,37.8,0.0,28.2,7.6,9.1,0,0.274,0.579,53.0,0.483,79.2,0,109.0,55.2,44.3,0,4.0,0,12009
2023-03-07,East_Zone,Summer,41.1,0,14918,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,38.7,0.1,50.3,8.6,10.1,0,0.283,0.576,90.0,0.541,71.9,0,109.72,54.4,51.1,0,4.0,0,15404
2023-03-08,East_Zone,Summer,30.5,0,13405,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,50.7,0.0,31.9,7.4,10.0,0,0.188,0.613,89.0,0.5,75.1,0,110.31,56.8,46.7,0,4.0,1,13778
2023-03-09,East_Zone,Summer,34.9,0,13811,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,48.4,0.0,39.8,7.3,9.0,0,0.358,0.668,116.0,0.517,71.5,0,111.94,59.7,43.3,0,4.0,1,14162
2023-03-10,East_Zone,Summer,36.9,0,13403,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,47.0,0.0,44.0,5.8,10.2,0,0.34,0.65,69.0,0.514,75.2,0,108.88,58.7,42.9,0,4.0,1,13705
2023-03-11,East_Zone,Summer,32.3,0,13705,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,44.8,0.0,33.7,1.2,8.6,0,0.284,0.573,41.0,0.554,82.0,0,109.16,57.2,39.0,0,4.0,1,13873
2023-03-12,East_Zone,Summer,30.5,0,13581,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,41.5,0.0,30.5,8.7,9.4,0,0.161,0.66,110.0,0.492,73.6,0,109.46,58.2,42.1,0,4.0,1,13866
2023-03-13,East_Zone,Summer,34.4,0,12670,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,37.9,0.0,35.6,2.1,9.3,0,0.421,0.562,112.0,0.527,81.4,0,109.15,52.2,51.1,0,4.0,0,13297
2023-03-14,East_Zone,Summer,39.7,0,14702,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,41.9,0.0,48.6,7.9,9.8,0,0.326,0.58,63.0,0.473,71.5,0,109.01,54.7,50.4,0,4.0,0,14373
2023-03-15,East_Zone,Summer,36.4,0,13053,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,44.1,0.0,41.5,8.3,9.0,0,0.412,0.629,93.0,0.476,72.6,0,109.96,59.7,41.8,0,4.0,0,13209
2023-03-16,East_Zone,Summer,31.2,0,12603,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,51.7,0.0,33.3,2.6,9.6,0,0.09,0.55,123.0,0.475,73.0,0,110.91,54.0,39.5,0,4.0,1,12772
2023-03-17,East_Zone,Summer,28.2,0,11461,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,52.6,0.0,28.9,4.2,10.1,0,0.306,0.562,76.0,0.478,74.5,0,110.05,57.6,49.8,0,4.0,0,11610
2023-03-18,East_Zone,Summer,40.4,0,14576,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,39.1,3.6,48.8,12.4,9.2,0,0.228,0.713,97.0,0.535,73.5,0,109.08,56.8,47.1,0,4.0,0,15039
2023-03-19,East_Zone,Summer,30.9,0,13419,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,39.2,0.0,30.7,5.8,9.4,0,0.304,0.702,104.0,0.446,76.3,0,109.75,56.4,35.1,0,4.0,0,13750
