Date,Region,Political_Stability_Index,Plastic_Ban_Active,Economic_Index,Consumer_Confidence,Tourism_Index,Election_Period,Water_Tax_Rate,Govt_Subsidy_Active
2021-08-27,North_Zone,74.1,0,100.75,54.9,32.3,0,5.0,0
2021-08-28,North_Zone,80.1,0,99.26,46.0,35.1,0,5.0,0
2021-08-29,North_Zone,77.2,0,100.93,50.3,32.2,0,5.0,0
2021-08-30,North_Zone,77.7,0,97.31,56.1,40.9,0,5.0,0
2021-08-31,North_Zone,77.5,0,98.66,53.4,32.8,0,5.0,0
2021-09-01,North_Zone,79.5,0,98.42,55.4,54.9,0,5.0,0
2021-09-02,North_Zone,82.4,0,99.12,47.5,55.2,0,5.0,0
2021-09-03,North_Zone,83.4,0,98.69,52.7,57.6,0,5.0,0
2021-09-04,North_Zone,81.1,0,98.57,60.0,63.6,0,5.0,0
2021-09-05,North_Zone,78.2,0,98.97,49.9,64.5,0,5.0,0
2021-09-06,North_Zone,80.4,0,98.07,50.3,54.0,0,5.0,0
2021-09-07,North_Zone,71.9,0,97.65,54.4,56.0,0,5.0,0
2021-09-08,North_Zone,79.8,0,98.6,48.8,54.7,0,5.0,0
2021-09-09,North_Zone,79.2,0,97.62,54.9,58.6,0,5.0,0
2021-09-10,North_Zone,73.4,0,98.0,45.0,64.8,0,5.0,0
2021-09-11,North_Zone,76.3,0,96.67,42.0,60.9,0,5.0,0
2021-09-12,North_Zone,78.8,0,98.16,53.5,62.8,0,5.0,0
2021-09-13,North_Zone,79.1,0,97.16,47.9,63.7,0,5.0,0
2021-09-14,North_Zone,80.9,0,98.05,50.0,57.1,0,5.0,0
2021-09-15,North_Zone,83.0,0,96.99,55.3,53.6,0,5.0,0
2021-09-16,North_Zone,77.6,0,98.04,54.7,57.1,0,5.0,0
2021-09-17,North_Zone,74.6,0,98.96,47.7,64.1,0,5.0,0
2021-09-18,North_Zone,80.5,0,97.45,54.1,63.0,0,5.0,0
2021-09-19,North_Zone,81.9,0,97.11,50.6,60.4,0,5.0,0
2021-09-20,North_Zone,81.8,0,98.82,54.2,64.7,0,5.0,0
2021-09-21,North_Zone,79.4,0,98.94,52.5,60.7,0,5.0,0
2021-09-22,North_Zone,84.0,0,98.45,46.4,58.3,0,5.0,0
2021-09-23,North_Zone,77.2,0,97.55,49.2,52.2,0,5.0,0
2021-09-24,North_Zone,82.8,0,97.38,42.3,66.4,0,5.0,0
2021-09-25,North_Zone,74.5,0,97.68,52.8,59.5,0,5.0,0
2021-09-26,North_Zone,71.2,0,97.95,53.8,57.7,0,5.0,0
2021-09-27,North_Zone,74.5,0,96.28,48.7,59.5,0,5.0,0
2021-09-28,North_Zone,76.3,0,97.02,51.3,67.5,0,5.0,0
2021-09-29,North_Zone,78.0,0,99.25,48.8,65.0,0,5.0,0
2021-09-30,North_Zone,75.2,0,98.21,57.3,58.2,0,5.0,0
2021-10-01,North_Zone,78.4,0,99.23,47.5,62.3,0,5.0,0
2021-10-02,North_Zone,79.9,0,99.02,51.4,66.1,0,5.0,0
2021-10-03,North_Zone,79.1,0,97.69,46.9,61.7,0,5.0,0
2021-10-04,North_Zone,77.6,0,97.71,53.0,60.6,0,5.0,0
2021-10-05,North_Zone,81.6,0,98.97,56.7,49.5,0,5.0,0
2021-10-06,North_Zone,75.6,0,98.77,44.2,66.2,0,5.0,0
2021-10-07,North_Zone,77.3,0,99.0,55.2,54.9,0,5.0,0
2021-10-08,North_Zone,76.4,0,98.0,58.7,50.6,0,5.0,0
2021-10-09,North_Zone,80.0,0,98.16,52.8,51.0,0,5.0,0
2021-10-10,North_Zone,76.7,0,97.77,49.4,55.7,0,5.0,0
2021-10-11,North_Zone,79.2,0,97.98,52.0,62.4,0,5.0,0
2021-10-12,North_Zone,80.4,0,97.35,49.8,65.8,0,5.0,0
2021-10-13,North_Zone,76.5,0,97.97,60.0,61.7,0,5.0,0
2021-10-14,North_Zone,73.2,0,97.89,55.5,68.7,0,5.0,0
2021-10-15,North_Zone,77.3,0,97.6,55.6,58.0,0,5.0,0
2021-10-16,North_Zone,75.6,0,98.86,61.2,58.8,0,5.0,0
2021-10-17,North_Zone,76.1,0,96.67,57.0,50.7,0,5.0,0
2021-10-18,North_Zone,70.6,0,98.42,51.9,57.1,0,5.0,0
2021-10-19,North_Zone,73.1,0,97.18,52.0,61.8,0,5.0,0
2021-10-20,North_Zone,80.4,0,97.26,61.3,65.3,0,5.0,0
2021-10-21,North_Zone,75.2,0,97.36,49.0,63.2,0,5.0,0
2021-10-22,North_Zone,81.5,0,98.6,51.8,51.6,0,5.0,0
2021-10-23,North_Zone,75.9,0,95.89,47.3,64.1,0,5.0,0
2021-10-24,North_Zone,79.5,0,98.33,45.1,51.2,0,5.0,0
2021-10-25,North_Zone,77.2,0,98.22,48.8,63.9,0,5.0,0
2021-10-26,North_Zone,79.9,0,97.22,48.4,68.2,0,5.0,0
2021-10-27,North_Zone,77.2,0,98.38,49.9,59.6,0,5.0,0
2021-10-28,North_Zone,78.6,0,97.0,54.2,64.7,0,5.0,0
2021-10-29,North_Zone,81.7,0,98.19,52.2,66.2,0,5.0,0
2021-10-30,North_Zone,79.4,0,97.0,55.8,66.1,0,5.0,0
2021-10-31,North_Zone,75.9,0,100.32,53.7,56.4,0,5.0,0
2021-11-01,North_Zone,72.4,0,99.14,53.4,63.3,0,5.0,0
2021-11-02,North_Zone,77.7,0,98.55,51.3,59.9,0,5.0,0
2021-11-03,North_Zone,79.3,0,97.36,59.7,50.4,0,5.0,0
2021-11-04,North_Zone,78.5,0,98.06,50.5,55.6,0,5.0,0
2021-11-05,North_Zone,75.4,0,98.12,55.9,60.9,0,5.0,0
2021-11-06,North_Zone,78.5,0,98.62,47.7,62.8,0,5.0,0
2021-11-07,North_Zone,80.0,0,98.8,51.5,61.5,0,5.0,0
2021-11-08,North_Zone,82.2,0,98.64,60.5,52.9,0,5.0,0
2021-11-09,North_Zone,77.3,0,98.78,55.3,62.7,0,5.0,0
2021-11-10,North_Zone,85.4,0,98.29,46.7,53.2,0,5.0,0
2021-11-11,North_Zone,82.4,0,98.83,48.4,62.2,0,5.0,0
2021-11-12,North_Zone,78.5,0,97.87,58.6,64.1,0,5.0,0
2021-11-13,North_Zone,78.8,0,97.47,52.3,59.2,0,5.0,0
2021-11-14,North_Zone,82.2,0,100.4,52.1,59.6,0,5.0,0
2021-11-15,North_Zone,75.1,0,98.99,49.5,67.4,0,5.0,0
2021-11-16,North_Zone,75.6,0,100.41,51.9,68.1,0,5.0,0
2021-11-17,North_Zone,74.1,0,98.35,58.0,57.3,0,5.0,0
2021-11-18,North_Zone,77.2,0,101.06,50.6,63.2,0,5.0,0
2021-11-19,North_Zone,75.4,0,98.76,50.1,62.1,0,5.0,0
2021-11-20,North_Zone,76.9,0,99.85,55.3,70.8,0,5.0,0
2021-11-21,North_Zone,77.9,0,98.76,48.3,65.9,0,5.0,0
2021-11-22,North_Zone,73.9,0,98.92,48.8,64.9,0,5.0,0
2021-11-23,North_Zone,82.1,0,98.67,52.5,53.8,0,5.0,0
2021-11-24,North_Zone,81.6,0,98.32,52.5,71.4,0,5.0,0
2021-11-25,North_Zone,76.6,0,99.82,49.7,66.0,0,5.0,0
2021-11-26,North_Zone,82.4,0,98.86,54.4,54.5,0,5.0,0
2021-11-27,North_Zone,79.2,0,99.73,53.8,61.7,0,5.0,0
2021-11-28,North_Zone,81.3,0,99.83,45.0,62.7,0,5.0,0
2021-11-29,North_Zone,73.9,0,100.37,56.3,55.1,0,5.0,0
2021-11-30,North_Zone,77.0,0,99.4,50.5,80.5,0,5.0,0
2021-12-01,North_Zone,79.9,0,97.5,55.2,73.6,0,5.0,0
2021-12-02,North_Zone,77.5,0,98.72,60.8,70.8,0,5.0,0
2021-12-03,North_Zone,77.5,0,99.05,52.4,73.9,0,5.0,0
2021-12-04,North_Zone,77.7,0,99.12,50.1,78.1,0,5.0,0
2021-12-05,North_Zone,79.1,0,100.45,58.7,80.0,0,5.0,0
2021-12-06,North_Zone,78.3,0,100.3,49.8,73.0,0,5.0,0
2021-12-07,North_Zone,82.7,0,99.05,60.2,65.6,0,5.0,0
2021-12-08,North_Zone,75.0,0,101.66,51.8,65.7,0,5.0,0
2021-12-09,North_Zone,78.3,0,98.91,50.1,64.9,0,5.0,0
2021-12-10,North_Zone,80.1,0,99.02,62.1,68.8,0,5.0,0
2021-12-11,North_Zone,74.3,0,98.23,53.7,72.2,0,5.0,0
2021-12-12,North_Zone,77.0,0,97.8,58.6,73.1,0,5.0,0
2021-12-13,North_Zone,78.5,0,98.21,52.2,77.6,0,5.0,0
2021-12-14,North_Zone,82.5,0,100.44,52.8,61.6,0,5.0,0
2021-12-15,North_Zone,78.4,0,100.2,41.4,71.9,0,5.0,0
2021-12-16,North_Zone,80.3,0,98.61,56.5,74.3,0,5.0,0
2021-12-17,North_Zone,80.5,0,99.62,54.4,58.0,0,5.0,0
2021-12-18,North_Zone,69.7,0,100.36,52.7,74.3,0,5.0,0
2021-12-19,North_Zone,78.2,0,97.56,54.4,85.7,0,5.0,0
2021-12-20,North_Zone,76.7,0,101.4,53.7,75.9,0,5.0,0
2021-12-21,North_Zone,82.5,0,100.71,49.5,73.5,0,5.0,0
2021-12-22,North_Zone,80.1,0,100.5,54.7,70.6,0,5.0,0
2021-12-23,North_Zone,80.6,0,100.93,52.6,73.2,0,5.0,0
2021-12-24,North_Zone,79.6,0,97.72,55.1,79.7,0,5.0,0
2021-12-25,North_Zone,78.3,0,99.58,51.7,70.3,0,5.0,0
2021-12-26,North_Zone,80.5,0,101.09,51.6,78.0,0,5.0,0
2021-12-27,North_Zone,77.9,0,99.86,50.8,74.3,0,5.0,0
2021-12-28,North_Zone,81.9,0,100.64,49.7,80.1,0,5.0,0
2021-12-29,North_Zone,74.8,0,101.38,51.5,77.4,0,5.0,0
2021-12-30,North_Zone,81.1,0,100.67,55.0,72.9,0,5.0,0
2021-12-31,North_Zone,76.9,0,99.74,49.9,72.6,0,5.0,0
2022-01-01,North_Zone,80.0,0,104.61,50.1,70.4,0,5.25,0
2022-01-02,North_Zone,73.3,0,102.4,57.1,76.9,0,5.25,0
2022-01-03,North_Zone,78.8,0,104.59,54.3,69.0,0,5.25,0
2022-01-04,North_Zone,77.5,0,104.89,58.0,72.6,0,5.25,0
2022-01-05,North_Zone,77.9,0,104.32,53.8,71.0,0,5.25,0
2022-01-06,North_Zone,72.7,0,105.37,52.9,65.3,0,5.25,0
2022-01-07,North_Zone,78.1,0,104.52,47.8,73.1,0,5.25,0
2022-01-08,North_Zone,78.4,0,104.42,50.2,64.4,0,5.25,0
2022-01-09,North_Zone,72.7,0,106.14,52.0,69.8,0,5.25,0
2022-01-10,North_Zone,74.5,0,103.38,55.5,75.3,0,5.25,0
2022-01-11,North_Zone,78.5,0,105.77,54.9,72.8,0,5.25,0
2022-01-12,North_Zone,79.2,0,105.72,51.2,72.8,0,5.25,0
2022-01-13,North_Zone,77.8,0,105.29,44.0,67.7,0,5.25,0
2022-01-14,North_Zone,78.1,0,104.07,56.5,77.2,0,5.25,0
2022-01-15,North_Zone,78.1,0,104.85,58.4,67.6,0,5.25,0
2022-01-16,North_Zone,76.4,0,103.74,58.4,75.5,0,5.25,0
2022-01-17,North_Zone,77.5,0,104.01,50.7,78.5,0,5.25,0
2022-01-18,North_Zone,73.8,0,104.74,59.0,64.3,0,5.25,0
2022-01-19,North_Zone,76.2,0,103.76,56.8,70.0,0,5.25,0
2022-01-20,North_Zone,77.9,0,104.44,57.0,69.5,0,5.25,0
2022-01-21,North_Zone,81.7,0,103.61,52.0,73.4,0,5.25,0
2022-01-22,North_Zone,77.6,0,105.39,54.6,67.3,0,5.25,0
2022-01-23,North_Zone,84.2,0,106.41,62.9,66.2,0,5.25,0
2022-01-24,North_Zone,83.8,0,107.0,62.5,71.7,0,5.25,0
2022-01-25,North_Zone,78.2,0,103.8,54.3,69.2,0,5.25,0
2022-01-26,North_Zone,76.8,0,104.01,55.4,71.3,0,5.25,0
2022-01-27,North_Zone,84.8,0,104.85,46.2,76.5,0,5.25,0
2022-01-28,North_Zone,80.2,0,105.75,60.1,63.9,0,5.25,0
2022-01-29,North_Zone,79.3,0,104.87,57.9,71.4,0,5.25,0
2022-01-30,North_Zone,75.8,0,106.07,56.8,69.0,0,5.25,0
2022-01-31,North_Zone,76.7,0,105.66,52.9,72.1,0,5.25,0
2022-02-01,North_Zone,75.0,0,103.39,54.6,69.1,1,5.25,0
2022-02-02,North_Zone,82.5,0,105.25,61.0,66.1,1,5.25,0
2022-02-03,North_Zone,79.5,0,103.98,56.0,74.0,1,5.25,0
2022-02-04,North_Zone,77.1,0,104.68,65.4,85.9,1,5.25,0
2022-02-05,North_Zone,76.6,0,104.86,58.2,71.5,1,5.25,0
2022-02-06,North_Zone,75.0,0,106.04,51.7,68.4,1,5.25,0
2022-02-07,North_Zone,77.8,0,105.3,53.5,68.4,1,5.25,0
2022-02-08,North_Zone,78.5,0,104.89,52.1,76.7,1,5.25,0
2022-02-09,North_Zone,71.2,0,107.48,59.4,67.6,1,5.25,0
2022-02-10,North_Zone,75.1,0,104.52,59.4,78.5,1,5.25,0
2022-02-11,North_Zone,76.0,0,105.72,62.2,63.8,1,5.25,0
2022-02-12,North_Zone,81.3,0,106.13,54.1,73.0,1,5.25,0
2022-02-13,North_Zone,76.3,0,105.65,57.1,75.3,1,5.25,0
2022-02-14,North_Zone,72.6,0,104.61,60.0,75.8,1,5.25,0
2022-02-15,North_Zone,74.7,0,104.59,61.0,75.5,1,5.25,0
2022-02-16,North_Zone,83.2,0,106.18,50.5,73.3,1,5.25,0
2022-02-17,North_Zone,76.9,0,106.63,58.1,77.8,1,5.25,0
2022-02-18,North_Zone,74.9,0,105.55,50.4,67.0,1,5.25,0
2022-02-19,North_Zone,73.0,0,104.31,52.3,68.8,1,5.25,0
2022-02-20,North_Zone,78.1,0,105.66,50.0,70.0,1,5.25,0
2022-02-21,North_Zone,78.4,0,107.19,53.4,79.4,1,5.25,0
2022-02-22,North_Zone,79.3,0,104.69,49.1,74.3,1,5.25,0
2022-02-23,North_Zone,86.2,0,105.4,50.4,75.4,1,5.25,0
2022-02-24,North_Zone,74.3,0,105.79,51.7,71.1,1,5.25,0
2022-02-25,North_Zone,76.9,0,106.84,56.9,76.1,1,5.25,0
2022-02-26,North_Zone,78.9,0,105.24,55.2,64.2,1,5.25,0
2022-02-27,North_Zone,76.7,0,106.28,48.9,70.0,1,5.25,0
2022-02-28,North_Zone,71.8,0,107.2,66.8,70.9,1,5.25,0
2022-03-01,North_Zone,79.5,0,104.35,52.8,42.6,1,5.25,1
2022-03-02,North_Zone,76.1,0,104.53,49.5,43.4,1,5.25,1
2022-03-03,North_Zone,74.8,0,105.77,57.6,47.7,1,5.25,1
2022-03-04,North_Zone,75.3,0,106.86,55.7,46.2,1,5.25,0
2022-03-05,North_Zone,82.7,0,106.23,52.2,51.0,1,5.25,0
2022-03-06,North_Zone,81.9,0,106.98,57.4,34.6,1,5.25,1
2022-03-07,North_Zone,74.7,0,104.22,52.0,52.4,1,5.25,1
2022-03-08,North_Zone,72.8,0,106.28,54.3,41.8,1,5.25,0
2022-03-09,North_Zone,80.7,0,103.11,60.1,51.6,1,5.25,0
2022-03-10,North_Zone,84.2,0,107.29,56.4,42.9,1,5.25,1
2022-03-11,North_Zone,85.0,0,107.17,58.3,46.8,1,5.25,0
2022-03-12,North_Zone,73.8,0,105.66,53.2,39.6,1,5.25,0
2022-03-13,North_Zone,82.1,0,103.69,55.1,38.9,1,5.25,1
2022-03-14,North_Zone,78.0,0,105.8,52.2,47.9,1,5.25,0
2022-03-15,North_Zone,72.2,0,107.14,52.6,31.7,1,5.25,1
2022-03-16,North_Zone,75.4,0,106.45,53.9,38.9,0,5.25,0
2022-03-17,North_Zone,75.6,0,107.89,53.4,48.8,0,5.25,0
2022-03-18,North_Zone,79.4,0,105.75,59.5,42.9,0,5.25,1
2022-03-19,North_Zone,73.9,0,108.09,58.6,40.6,0,5.25,1
2022-03-20,North_Zone,80.8,0,104.04,45.4,52.6,0,5.25,0
2022-03-21,North_Zone,79.4,0,105.31,62.0,54.4,0,5.25,0
2022-03-22,North_Zone,81.1,0,104.78,57.5,45.0,0,5.25,1
2022-03-23,North_Zone,76.0,0,106.82,60.3,51.4,0,5.25,1
2022-03-24,North_Zone,79.2,0,104.88,54.3,52.6,0,5.25,1
2022-03-25,North_Zone,74.9,0,107.1,49.9,44.9,0,5.25,1
2022-03-26,North_Zone,80.0,0,106.78,50.4,42.4,0,5.25,0
2022-03-27,North_Zone,77.3,0,106.28,62.3,45.4,0,5.25,0
2022-03-28,North_Zone,77.6,0,105.99,48.9,37.7,0,5.25,0
2022-03-29,North_Zone,77.9,0,105.05,49.2,47.8,0,5.25,0
2022-03-30,North_Zone,72.8,0,106.71,54.0,43.4,0,5.25,1
2022-03-31,North_Zone,81.6,0,105.6,49.7,45.3,0,5.25,0
2022-04-01,North_Zone,78.2,0,106.87,57.9,45.2,0,5.25,0
2022-04-02,North_Zone,81.6,0,107.6,58.5,40.8,0,5.25,1
2022-04-03,North_Zone,81.4,0,105.79,57.0,44.8,0,5.25,0
2022-04-04,North_Zone,75.6,0,107.42,53.5,38.2,0,5.25,0
2022-04-05,North_Zone,77.2,0,106.29,56.7,42.6,0,5.25,1
2022-04-06,North_Zone,73.3,0,106.69,62.8,39.4,0,5.25,1
2022-04-07,North_Zone,81.7,0,104.77,49.2,40.6,0,5.25,1
2022-04-08,North_Zone,79.0,0,105.4,59.6,33.7,0,5.25,0
2022-04-09,North_Zone,78.6,0,105.39,58.4,42.9,0,5.25,1
2022-04-10,North_Zone,77.2,0,107.43,55.6,47.4,0,5.25,1
2022-04-11,North_Zone,75.1,0,105.72,56.0,45.9,0,5.25,0
2022-04-12,North_Zone,81.8,0,106.7,57.1,50.4,0,5.25,0
2022-04-13,North_Zone,84.0,0,105.98,51.5,40.2,0,5.25,1
2022-04-14,North_Zone,82.0,0,105.7,48.8,42.6,0,5.25,1
2022-04-15,North_Zone,77.5,0,104.57,58.5,49.6,0,5.25,0
2022-04-16,North_Zone,79.2,0,104.13,49.7,44.6,0,5.25,1
2022-04-17,North_Zone,81.2,0,105.69,50.9,45.9,0,5.25,0
2022-04-18,North_Zone,78.3,0,105.74,53.2,55.6,0,5.25,1
2022-04-19,North_Zone,83.8,0,105.13,56.2,43.7,0,5.25,1
2022-04-20,North_Zone,81.7,0,106.14,53.5,42.6,0,5.25,0
2022-04-21,North_Zone,86.4,0,107.95,53.3,40.0,0,5.25,1
2022-04-22,North_Zone,78.6,0,107.47,59.8,43.6,0,5.25,1
2022-04-23,North_Zone,70.8,0,105.95,54.0,50.1,0,5.25,1
2022-04-24,North_Zone,78.2,0,105.97,52.2,47.9,0,5.25,1
2022-04-25,North_Zone,76.9,0,106.54,57.2,52.2,0,5.25,1
2022-04-26,North_Zone,78.5,0,106.13,55.7,46.8,0,5.25,0
2022-04-27,North_Zone,83.3,0,106.51,55.7,33.8,0,5.25,1
2022-04-28,North_Zone,76.4,0,106.13,57.2,48.1,0,5.25,0
2022-04-29,North_Zone,75.5,0,105.93,54.8,45.5,0,5.25,1
2022-04-30,North_Zone,76.1,0,105.17,58.4,45.0,0,5.25,1
2022-05-01,North_Zone,84.5,0,103.15,48.5,51.1,0,5.25,0
2022-05-02,North_Zone,76.6,0,100.51,58.2,43.6,0,5.25,0
2022-05-03,North_Zone,78.8,0,103.02,50.6,47.9,0,5.25,1
2022-05-04,North_Zone,83.5,0,100.67,46.7,39.6,0,5.25,1
2022-05-05,North_Zone,80.0,0,102.98,51.0,37.4,0,5.25,1
2022-05-06,North_Zone,71.2,0,101.72,52.3,42.0,0,5.25,0
2022-05-07,North_Zone,76.6,0,103.96,51.6,43.4,0,5.25,0
2022-05-08,North_Zone,76.0,0,102.75,50.2,47.7,0,5.25,0
2022-05-09,North_Zone,72.8,0,102.64,58.1,39.5,0,5.25,1
2022-05-10,North_Zone,76.6,0,103.02,50.7,52.5,0,5.25,1
2022-05-11,North_Zone,69.8,0,101.73,44.7,40.2,0,5.25,0
2022-05-12,North_Zone,79.0,0,103.7,53.1,44.6,0,5.25,0
2022-05-13,North_Zone,78.0,0,103.25,62.5,45.1,0,5.25,0
2022-05-14,North_Zone,75.9,0,101.98,49.5,46.5,0,5.25,1
2022-05-15,North_Zone,72.6,0,101.45,50.0,47.3,0,5.25,1
2022-05-16,North_Zone,82.2,0,102.06,52.2,56.3,0,5.25,0
2022-05-17,North_Zone,76.3,0,102.3,60.1,42.0,0,5.25,0
2022-05-18,North_Zone,81.3,0,101.3,52.1,46.6,0,5.25,0
2022-05-19,North_Zone,77.6,0,101.9,49.7,44.6,0,5.25,0
2022-05-20,North_Zone,82.4,0,101.74,55.1,49.9,0,5.25,1
2022-05-21,North_Zone,79.8,0,102.11,55.0,47.2,0,5.25,1
2022-05-22,North_Zone,78.3,0,102.09,55.8,46.1,0,5.25,1
2022-05-23,North_Zone,75.5,0,102.75,49.9,37.5,0,5.25,1
2022-05-24,North_Zone,81.9,0,102.26,51.6,42.7,0,5.25,0
2022-05-25,North_Zone,77.4,0,102.61,58.5,40.1,0,5.25,1
2022-05-26,North_Zone,75.6,0,102.42,55.6,42.8,0,5.25,1
2022-05-27,North_Zone,77.5,0,101.95,57.0,40.9,0,5.25,1
2022-05-28,North_Zone,77.9,0,102.8,53.9,42.4,0,5.25,0
2022-05-29,North_Zone,80.6,0,99.35,57.0,42.9,0,5.25,0
2022-05-30,North_Zone,72.4,0,101.7,54.9,43.0,0,5.25,1
2022-05-31,North_Zone,85.1,0,101.46,51.5,43.5,0,5.25,0
2022-06-01,North_Zone,79.4,0,102.12,56.8,29.4,0,5.25,0
2022-06-02,North_Zone,78.0,0,101.34,50.0,34.2,0,5.25,0
2022-06-03,North_Zone,79.3,0,102.49,60.2,29.5,0,5.25,0
2022-06-04,North_Zone,73.4,0,102.64,58.1,31.0,0,5.25,0
2022-06-05,North_Zone,78.4,0,100.5,52.0,33.7,0,5.25,0
2022-06-06,North_Zone,80.0,0,102.07,53.1,21.1,0,5.25,0
2022-06-07,North_Zone,77.1,0,100.54,53.7,46.5,0,5.25,0
2022-06-08,North_Zone,79.6,0,102.27,53.2,36.6,0,5.25,0
2022-06-09,North_Zone,80.4,0,101.29,58.8,35.6,0,5.25,0
2022-06-10,North_Zone,75.8,0,100.92,51.2,31.4,0,5.25,0
2022-06-11,North_Zone,81.7,0,99.98,47.0,34.5,0,5.25,0
2022-06-12,North_Zone,77.8,0,101.57,52.6,28.0,0,5.25,0
2022-06-13,North_Zone,83.7,0,100.47,56.2,36.5,0,5.25,0
2022-06-14,North_Zone,81.9,0,100.11,57.1,25.6,0,5.25,0
2022-06-15,North_Zone,79.2,0,101.75,54.2,27.7,0,5.25,0
2022-06-16,North_Zone,75.6,0,102.5,51.5,30.5,0,5.25,0
2022-06-17,North_Zone,77.7,0,101.89,53.6,41.5,0,5.25,0
2022-06-18,North_Zone,81.0,0,100.03,50.4,28.5,0,5.25,0
2022-06-19,North_Zone,76.3,0,101.29,44.3,35.7,0,5.25,0
2022-06-20,North_Zone,79.3,0,102.07,50.4,23.7,0,5.25,0
2022-06-21,North_Zone,79.6,0,101.22,55.5,34.1,0,5.25,0
2022-06-22,North_Zone,77.7,0,101.65,52.6,42.7,0,5.25,0
2022-06-23,North_Zone,75.5,0,100.85,52.1,36.5,0,5.25,0
2022-06-24,North_Zone,82.8,0,100.87,57.8,23.6,0,5.25,0
2022-06-25,North_Zone,79.4,0,100.56,49.4,34.2,0,5.25,0
2022-06-26,North_Zone,77.1,0,101.8,50.3,31.7,0,5.25,0
2022-06-27,North_Zone,75.6,0,101.83,55.1,40.1,0,5.25,0
2022-06-28,North_Zone,80.7,0,100.57,50.4,33.5,0,5.25,0
2022-06-29,North_Zone,77.8,0,101.84,50.9,26.8,0,5.25,0
2022-06-30,North_Zone,80.9,0,99.62,59.0,33.3,0,5.25,0
2022-07-01,North_Zone,75.2,0,100.85,49.1,30.5,0,5.25,0
2022-07-02,North_Zone,78.9,0,99.63,49.9,23.2,0,5.25,0
2022-07-03,North_Zone,76.6,0,99.82,54.7,33.1,0,5.25,0
2022-07-04,North_Zone,83.2,0,99.55,52.6,34.0,0,5.25,0
2022-07-05,North_Zone,79.1,0,100.22,47.6,35.9,0,5.25,0
2022-07-06,North_Zone,75.0,0,101.46,60.7,39.1,0,5.25,0
2022-07-07,North_Zone,80.8,0,100.73,50.1,32.6,0,5.25,0
2022-07-08,North_Zone,81.7,0,100.19,52.1,26.5,0,5.25,0
2022-07-09,North_Zone,77.0,0,100.57,55.0,29.8,0,5.25,0
2022-07-10,North_Zone,75.6,0,98.65,61.1,33.9,0,5.25,0
2022-07-11,North_Zone,71.4,0,101.25,51.9,40.1,0,5.25,0
2022-07-12,North_Zone,81.3,0,98.39,48.7,34.0,0,5.25,0
2022-07-13,North_Zone,72.7,0,99.9,55.0,33.3,0,5.25,0
2022-07-14,North_Zone,77.9,0,100.49,61.5,32.8,0,5.25,0
2022-07-15,North_Zone,72.8,0,100.98,53.9,34.0,0,5.25,0
2022-07-16,North_Zone,83.4,0,100.74,52.2,43.6,0,5.25,0
2022-07-17,North_Zone,82.0,0,100.42,54.7,33.6,0,5.25,0
2022-07-18,North_Zone,78.9,0,101.9,45.5,32.7,0,5.25,0
2022-07-19,North_Zone,81.1,0,102.42,51.5,34.2,0,5.25,0
2022-07-20,North_Zone,77.6,0,100.38,45.9,30.6,0,5.25,0
2022-07-21,North_Zone,75.5,0,100.24,51.7,26.2,0,5.25,0
2022-07-22,North_Zone,73.0,0,100.15,51.0,25.3,0,5.25,0
2022-07-23,North_Zone,80.4,0,99.67,42.3,30.4,0,5.25,0
2022-07-24,North_Zone,75.0,0,100.62,54.0,39.9,0,5.25,0
2022-07-25,North_Zone,85.6,0,101.48,56.1,39.8,0,5.25,0
2022-07-26,North_Zone,74.7,0,97.69,51.3,28.4,0,5.25,0
2022-07-27,North_Zone,81.0,0,99.98,46.9,33.2,0,5.25,0
2022-07-28,North_Zone,81.8,0,101.61,58.7,34.7,0,5.25,0
2022-07-29,North_Zone,74.0,0,100.48,60.8,30.4,0,5.25,0
2022-07-30,North_Zone,76.7,0,100.47,54.8,40.5,0,5.25,0
2022-07-31,North_Zone,77.3,0,98.43,51.0,37.8,0,5.25,0
2022-08-01,North_Zone,88.4,0,100.7,51.9,35.8,0,5.25,0
2022-08-02,North_Zone,77.3,0,100.98,55.1,34.3,0,5.25,0
2022-08-03,North_Zone,74.6,0,100.14,53.4,26.2,0,5.25,0
2022-08-04,North_Zone,79.5,0,99.25,54.4,40.8,0,5.25,0
2022-08-05,North_Zone,74.9,0,100.32,54.9,36.9,0,5.25,0
2022-08-06,North_Zone,77.8,0,98.81,49.6,36.0,0,5.25,0
2022-08-07,North_Zone,76.6,0,98.65,49.2,30.3,0,5.25,0
2022-08-08,North_Zone,79.6,0,100.6,52.1,30.7,0,5.25,0
2022-08-09,North_Zone,76.3,0,100.87,55.2,36.5,0,5.25,0
2022-08-10,North_Zone,75.9,0,99.0,46.4,39.5,0,5.25,0
2022-08-11,North_Zone,81.2,0,98.55,51.5,42.6,0,5.25,0
2022-08-12,North_Zone,78.9,0,98.81,52.4,30.3,0,5.25,0
2022-08-13,North_Zone,78.1,0,99.86,51.0,33.2,0,5.25,0
2022-08-14,North_Zone,72.2,0,98.47,58.0,23.5,0,5.25,0
2022-08-15,North_Zone,79.9,0,100.9,58.3,21.7,0,5.25,0
2022-08-16,North_Zone,76.6,0,99.12,54.3,36.6,0,5.25,0
2022-08-17,North_Zone,78.8,0,99.93,60.1,29.7,0,5.25,0
