Date,Region,Climate_Zone,Temp_Anomaly_C,Drought_Index,Air_Quality_Index,Water_Stress_Index
2022-03-04,North_Zone,Semi_Arid,0.056,0.775,139.0,0.821
2022-03-05,North_Zone,Semi_Arid,-0.085,0.832,105.0,0.795
2022-03-06,North_Zone,Semi_Arid,0.17,0.903,146.0,0.807
2022-03-07,North_Zone,Semi_Arid,0.24,0.775,120.0,0.806
2022-03-08,North_Zone,Semi_Arid,0.137,0.641,142.0,0.751
2022-03-09,North_Zone,Semi_Arid,0.205,0.888,133.0,0.86
2022-03-10,North_Zone,Semi_Arid,0.19,0.83,113.0,0.822
2022-03-11,North_Zone,Semi_Arid,0.151,0.666,121.0,0.743
2022-03-12,North_Zone,Semi_Arid,0.164,0.821,123.0,0.771
2022-03-13,North_Zone,Semi_Arid,0.285,0.827,158.0,0.79
2022-03-14,North_Zone,Semi_Arid,0.054,0.781,155.0,0.865
2022-03-15,North_Zone,Semi_Arid,0.227,0.75,180.0,0.78
2022-03-16,North_Zone,Semi_Arid,0.032,0.763,131.0,0.813
2022-03-17,North_Zone,Semi_Arid,0.071,0.78,130.0,0.756
2022-03-18,North_Zone,Semi_Arid,0.27,0.821,142.0,0.773
2022-03-19,North_Zone,Semi_Arid,0.029,0.847,134.0,0.806
2022-03-20,North_Zone,Semi_Arid,0.126,0.671,130.0,0.819
2022-03-21,North_Zone,Semi_Arid,0.386,0.815,141.0,0.765
2022-03-22,North_Zone,Semi_Arid,0.253,0.829,153.0,0.788
2022-03-23,North_Zone,Semi_Arid,0.076,0.81,102.0,0.83
2022-03-24,North_Zone,Semi_Arid,0.093,0.776,130.0,0.842
2022-03-25,North_Zone,Semi_Arid,0.133,0.885,115.0,0.834
2022-03-26,North_Zone,Semi_Arid,0.281,0.881,137.0,0.841
2022-03-27,North_Zone,Semi_Arid,0.05,0.778,148.0,0.768
2022-03-28,North_Zone,Semi_Arid,0.044,0.795,160.0,0.759
2022-03-29,North_Zone,Semi_Arid,0.221,0.846,132.0,0.777
2022-03-30,North_Zone,Semi_Arid,-0.018,0.877,142.0,0.793
2022-03-31,North_Zone,Semi_Arid,0.059,0.751,110.0,0.795
2022-04-01,North_Zone,Semi_Arid,0.141,0.737,125.0,0.748
2022-04-02,North_Zone,Semi_Arid,0.147,0.816,144.0,0.812
2022-04-03,North_Zone,Semi_Arid,0.014,0.733,116.0,0.774
2022-04-04,North_Zone,Semi_Arid,0.185,0.683,162.0,0.754
2022-04-05,North_Zone,Semi_Arid,0.205,0.751,149.0,0.814
2022-04-06,North_Zone,Semi_Arid,0.084,0.825,124.0,0.777
2022-04-07,North_Zone,Semi_Arid,0.316,0.893,113.0,0.866
2022-04-08,North_Zone,Semi_Arid,0.184,0.757,127.0,0.814
2022-04-09,North_Zone,Semi_Arid,0.05,0.793,124.0,0.769
2022-04-10,North_Zone,Semi_Arid,0.312,0.809,118.0,0.838
2022-04-11,North_Zone,Semi_Arid,0.098,0.761,115.0,0.757
2022-04-12,North_Zone,Semi_Arid,0.168,0.756,136.0,0.828
2022-04-13,North_Zone,Semi_Arid,0.101,0.82,153.0,0.815
2022-04-14,North_Zone,Semi_Arid,0.212,0.728,127.0,0.735
2022-04-15,North_Zone,Semi_Arid,0.102,0.754,148.0,0.75
2022-04-16,North_Zone,Semi_Arid,0.108,0.788,134.0,0.785
2022-04-17,North_Zone,Semi_Arid,0.134,0.819,151.0,0.831
2022-04-18,North_Zone,Semi_Arid,0.1,0.709,126.0,0.772
2022-04-19,North_Zone,Semi_Arid,0.257,0.792,145.0,0.792
2022-04-20,North_Zone,Semi_Arid,0.024,0.723,142.0,0.782
2022-04-21,North_Zone,Semi_Arid,0.146,0.759,165.0,0.73
2022-04-22,North_Zone,Semi_Arid,0.159,0.847,150.0,0.836
2022-04-23,North_Zone,Semi_Arid,0.138,0.796,145.0,0.839
2022-04-24,North_Zone,Semi_Arid,0.247,0.9,114.0,0.849
2022-04-25,North_Zone,Semi_Arid,-0.0,0.796,131.0,0.786
2022-04-26,North_Zone,Semi_Arid,0.207,0.858,126.0,0.788
2022-04-27,North_Zone,Semi_Arid,0.026,0.848,125.0,0.78
2022-04-28,North_Zone,Semi_Arid,0.099,0.799,140.0,0.766
2022-04-29,North_Zone,Semi_Arid,0.015,0.721,144.0,0.848
2022-04-30,North_Zone,Semi_Arid,0.117,0.794,145.0,0.796
2022-05-01,North_Zone,Semi_Arid,0.092,0.768,163.0,0.819
2022-05-02,North_Zone,Semi_Arid,0.314,0.766,149.0,0.817
2022-05-03,North_Zone,Semi_Arid,0.174,0.809,118.0,0.807
2022-05-04,North_Zone,Semi_Arid,0.194,0.713,144.0,0.75
2022-05-05,North_Zone,Semi_Arid,0.039,0.748,151.0,0.803
2022-05-06,North_Zone,Semi_Arid,0.224,0.739,163.0,0.752
2022-05-07,North_Zone,Semi_Arid,0.314,0.785,137.0,0.814
2022-05-08,North_Zone,Semi_Arid,0.237,0.754,137.0,0.757
2022-05-09,North_Zone,Semi_Arid,0.019,0.758,159.0,0.776
2022-05-10,North_Zone,Semi_Arid,0.104,0.808,143.0,0.789
2022-05-11,North_Zone,Semi_Arid,0.161,0.773,111.0,0.835
2022-05-12,North_Zone,Semi_Arid,0.092,0.8,107.0,0.727
2022-05-13,North_Zone,Semi_Arid,0.403,0.733,173.0,0.853
2022-05-14,North_Zone,Semi_Arid,0.102,0.75,109.0,0.763
2022-05-15,North_Zone,Semi_Arid,0.146,0.922,137.0,0.827
2022-05-16,North_Zone,Semi_Arid,0.09,0.758,156.0,0.802
2022-05-17,North_Zone,Semi_Arid,0.173,0.674,108.0,0.778
2022-05-18,North_Zone,Semi_Arid,0.288,0.821,121.0,0.831
2022-05-19,North_Zone,Semi_Arid,0.161,0.758,118.0,0.808
2022-05-20,North_Zone,Semi_Arid,0.128,0.815,172.0,0.865
2022-05-21,North_Zone,Semi_Arid,0.043,0.795,176.0,0.821
2022-05-22,North_Zone,Semi_Arid,0.271,0.833,127.0,0.805
2022-05-23,North_Zone,Semi_Arid,0.136,0.794,150.0,0.782
2022-05-24,North_Zone,Semi_Arid,0.131,0.786,146.0,0.779
2022-05-25,North_Zone,Semi_Arid,-0.084,0.869,135.0,0.856
2022-05-26,North_Zone,Semi_Arid,0.137,0.667,111.0,0.819
2022-05-27,North_Zone,Semi_Arid,0.11,0.72,182.0,0.81
2022-05-28,North_Zone,Semi_Arid,-0.033,0.75,107.0,0.693
2022-05-29,North_Zone,Semi_Arid,0.249,0.698,144.0,0.707
2022-05-30,North_Zone,Semi_Arid,0.096,0.771,128.0,0.793
2022-05-31,North_Zone,Semi_Arid,0.34,0.765,158.0,0.786
2022-06-01,North_Zone,Semi_Arid,0.291,0.318,120.0,0.68
2022-06-02,North_Zone,Semi_Arid,0.078,0.255,87.0,0.701
2022-06-03,North_Zone,Semi_Arid,0.287,0.247,91.0,0.698
2022-06-04,North_Zone,Semi_Arid,0.311,0.237,77.0,0.664
2022-06-05,North_Zone,Semi_Arid,0.094,0.197,109.0,0.604
2022-06-06,North_Zone,Semi_Arid,0.047,0.313,118.0,0.641
2022-06-07,North_Zone,Semi_Arid,-0.066,0.333,97.0,0.685
2022-06-08,North_Zone,Semi_Arid,0.188,0.187,101.0,0.659
2022-06-09,North_Zone,Semi_Arid,0.053,0.357,139.0,0.653
2022-06-10,North_Zone,Semi_Arid,0.191,0.22,122.0,0.675
2022-06-11,North_Zone,Semi_Arid,0.093,0.215,129.0,0.601
2022-06-12,North_Zone,Semi_Arid,0.072,0.288,65.0,0.592
2022-06-13,North_Zone,Semi_Arid,0.094,0.294,115.0,0.647
2022-06-14,North_Zone,Semi_Arid,0.02,0.256,110.0,0.705
2022-06-15,North_Zone,Semi_Arid,0.094,0.239,82.0,0.705
2022-06-16,North_Zone,Semi_Arid,0.076,0.33,86.0,0.635
2022-06-17,North_Zone,Semi_Arid,0.149,0.223,101.0,0.61
2022-06-18,North_Zone,Semi_Arid,0.16,0.256,81.0,0.687
2022-06-19,North_Zone,Semi_Arid,0.043,0.362,91.0,0.677
2022-06-20,North_Zone,Semi_Arid,0.26,0.18,97.0,0.686
2022-06-21,North_Zone,Semi_Arid,0.134,0.232,115.0,0.68
2022-06-22,North_Zone,Semi_Arid,0.3,0.322,92.0,0.708
2022-06-23,North_Zone,Semi_Arid,0.174,0.292,97.0,0.648
2022-06-24,North_Zone,Semi_Arid,0.157,0.314,123.0,0.692
2022-06-25,North_Zone,Semi_Arid,0.101,0.181,73.0,0.706
2022-06-26,North_Zone,Semi_Arid,0.211,0.279,109.0,0.674
2022-06-27,North_Zone,Semi_Arid,0.153,0.243,112.0,0.659
2022-06-28,North_Zone,Semi_Arid,0.236,0.396,113.0,0.686
2022-06-29,North_Zone,Semi_Arid,0.31,0.309,96.0,0.629
2022-06-30,North_Zone,Semi_Arid,0.077,0.259,86.0,0.632
2022-07-01,North_Zone,Semi_Arid,0.211,0.277,132.0,0.642
2022-07-02,North_Zone,Semi_Arid,0.209,0.263,90.0,0.616
2022-07-03,North_Zone,Semi_Arid,0.196,0.302,85.0,0.629
2022-07-04,North_Zone,Semi_Arid,0.107,0.209,105.0,0.579
2022-07-05,North_Zone,Semi_Arid,0.109,0.342,92.0,0.662
2022-07-06,North_Zone,Semi_Arid,0.092,0.181,124.0,0.666
2022-07-07,North_Zone,Semi_Arid,0.09,0.272,100.0,0.659
2022-07-08,North_Zone,Semi_Arid,0.066,0.211,126.0,0.643
2022-07-09,North_Zone,Semi_Arid,0.14,0.263,113.0,0.689
2022-07-10,North_Zone,Semi_Arid,0.074,0.319,98.0,0.73
2022-07-11,North_Zone,Semi_Arid,0.194,0.157,125.0,0.707
2022-07-12,North_Zone,Semi_Arid,0.156,0.25,93.0,0.667
2022-07-13,North_Zone,Semi_Arid,0.167,0.174,99.0,0.635
2022-07-14,North_Zone,Semi_Arid,0.123,0.243,115.0,0.648
2022-07-15,North_Zone,Semi_Arid,0.157,0.173,109.0,0.661
2022-07-16,North_Zone,Semi_Arid,0.125,0.27,93.0,0.663
2022-07-17,North_Zone,Semi_Arid,0.228,0.234,77.0,0.654
2022-07-18,North_Zone,Semi_Arid,0.106,0.305,105.0,0.674
2022-07-19,North_Zone,Semi_Arid,0.188,0.334,92.0,0.655
2022-07-20,North_Zone,Semi_Arid,0.019,0.261,106.0,0.595
2022-07-21,North_Zone,Semi_Arid,0.221,0.314,97.0,0.658
2022-07-22,North_Zone,Semi_Arid,0.094,0.343,92.0,0.729
2022-07-23,North_Zone,Semi_Arid,0.059,0.205,100.0,0.694
2022-07-24,North_Zone,Semi_Arid,0.036,0.346,104.0,0.715
2022-07-25,North_Zone,Semi_Arid,0.028,0.258,118.0,0.65
2022-07-26,North_Zone,Semi_Arid,0.102,0.201,113.0,0.627
2022-07-27,North_Zone,Semi_Arid,0.3,0.278,143.0,0.718
2022-07-28,North_Zone,Semi_Arid,0.086,0.256,108.0,0.632
2022-07-29,North_Zone,Semi_Arid,-0.071,0.176,93.0,0.645
2022-07-30,North_Zone,Semi_Arid,0.187,0.194,102.0,0.699
2022-07-31,North_Zone,Semi_Arid,0.039,0.358,115.0,0.693
2022-08-01,North_Zone,Semi_Arid,0.231,0.277,123.0,0.66
2022-08-02,North_Zone,Semi_Arid,0.108,0.349,129.0,0.722
2022-08-03,North_Zone,Semi_Arid,0.123,0.235,87.0,0.661
2022-08-04,North_Zone,Semi_Arid,0.27,0.212,128.0,0.659
2022-08-05,North_Zone,Semi_Arid,0.212,0.159,104.0,0.685
2022-08-06,North_Zone,Semi_Arid,0.025,0.318,88.0,0.603
2022-08-07,North_Zone,Semi_Arid,0.04,0.285,101.0,0.682
2022-08-08,North_Zone,Semi_Arid,-0.028,0.236,127.0,0.636
2022-08-09,North_Zone,Semi_Arid,0.41,0.212,113.0,0.647
2022-08-10,North_Zone,Semi_Arid,0.064,0.328,83.0,0.685
2022-08-11,North_Zone,Semi_Arid,0.267,0.249,83.0,0.642
2022-08-12,North_Zone,Semi_Arid,0.097,0.25,83.0,0.669
2022-08-13,North_Zone,Semi_Arid,0.042,0.224,92.0,0.668
2022-08-14,North_Zone,Semi_Arid,0.152,0.236,106.0,0.665
2022-08-15,North_Zone,Semi_Arid,0.117,0.293,85.0,0.677
2022-08-16,North_Zone,Semi_Arid,0.23,0.175,97.0,0.64
2022-08-17,North_Zone,Semi_Arid,0.231,0.265,130.0,0.663
2022-08-18,North_Zone,Semi_Arid,0.091,0.317,134.0,0.682
2022-08-19,North_Zone,Semi_Arid,0.006,0.255,133.0,0.635
2022-08-20,North_Zone,Semi_Arid,0.03,0.323,73.0,0.719
2022-08-21,North_Zone,Semi_Arid,-0.078,0.34,135.0,0.682
2022-08-22,North_Zone,Semi_Arid,0.123,0.314,107.0,0.666
2022-08-23,North_Zone,Semi_Arid,0.149,0.228,106.0,0.669
2022-08-24,North_Zone,Semi_Arid,0.036,0.258,124.0,0.661
2022-08-25,North_Zone,Semi_Arid,0.024,0.281,118.0,0.708
2022-08-26,North_Zone,Semi_Arid,0.148,0.232,71.0,0.685
2022-08-27,North_Zone,Semi_Arid,0.087,0.23,94.0,0.66
2022-08-28,North_Zone,Semi_Arid,0.129,0.226,98.0,0.685
2022-08-29,North_Zone,Semi_Arid,0.113,0.413,81.0,0.71
2022-08-30,North_Zone,Semi_Arid,0.175,0.244,123.0,0.626
2022-08-31,North_Zone,Semi_Arid,0.093,0.324,131.0,0.708
2022-09-01,North_Zone,Semi_Arid,0.101,0.508,165.0,0.67
2022-09-02,North_Zone,Semi_Arid,-0.038,0.662,170.0,0.66
2022-09-03,North_Zone,Semi_Arid,0.145,0.537,165.0,0.755
2022-09-04,North_Zone,Semi_Arid,0.159,0.563,167.0,0.754
2022-09-05,North_Zone,Semi_Arid,0.132,0.45,185.0,0.724
2022-09-06,North_Zone,Semi_Arid,0.341,0.627,133.0,0.798
2022-09-07,North_Zone,Semi_Arid,0.166,0.64,174.0,0.759
2022-09-08,North_Zone,Semi_Arid,0.134,0.489,165.0,0.711
2022-09-09,North_Zone,Semi_Arid,0.2,0.63,152.0,0.781
2022-09-10,North_Zone,Semi_Arid,0.361,0.48,156.0,0.699
2022-09-11,North_Zone,Semi_Arid,0.175,0.598,198.0,0.742
2022-09-12,North_Zone,Semi_Arid,-0.072,0.543,141.0,0.743
2022-09-13,North_Zone,Semi_Arid,0.193,0.64,162.0,0.77
2022-09-14,North_Zone,Semi_Arid,0.062,0.575,194.0,0.734
2022-09-15,North_Zone,Semi_Arid,-0.042,0.616,142.0,0.739
2022-09-16,North_Zone,Semi_Arid,0.32,0.634,157.0,0.725
2022-09-17,North_Zone,Semi_Arid,0.298,0.543,166.0,0.712
2022-09-18,North_Zone,Semi_Arid,0.059,0.558,172.0,0.794
2022-09-19,North_Zone,Semi_Arid,0.06,0.493,164.0,0.715
2022-09-20,North_Zone,Semi_Arid,0.166,0.542,149.0,0.741
2022-09-21,North_Zone,Semi_Arid,0.061,0.676,173.0,0.724
2022-09-22,North_Zone,Semi_Arid,0.136,0.605,163.0,0.828
2022-09-23,North_Zone,Semi_Arid,0.079,0.497,176.0,0.698
2022-09-24,North_Zone,Semi_Arid,0.11,0.658,182.0,0.729
2022-09-25,North_Zone,Semi_Arid,0.01,0.583,138.0,0.744
2022-09-26,North_Zone,Semi_Arid,0.233,0.61,184.0,0.726
2022-09-27,North_Zone,Semi_Arid,0.27,0.589,160.0,0.758
2022-09-28,North_Zone,Semi_Arid,0.14,0.585,180.0,0.701
2022-09-29,North_Zone,Semi_Arid,0.146,0.44,174.0,0.744
2022-09-30,North_Zone,Semi_Arid,0.213,0.626,198.0,0.785
2022-10-01,North_Zone,Semi_Arid,0.15,0.425,165.0,0.703
2022-10-02,North_Zone,Semi_Arid,0.323,0.621,158.0,0.706
2022-10-03,North_Zone,Semi_Arid,0.018,0.566,156.0,0.717
2022-10-04,North_Zone,Semi_Arid,0.236,0.61,146.0,0.754
2022-10-05,North_Zone,Semi_Arid,0.139,0.57,180.0,0.706
2022-10-06,North_Zone,Semi_Arid,0.038,0.623,145.0,0.724
2022-10-07,North_Zone,Semi_Arid,0.375,0.561,179.0,0.772
2022-10-08,North_Zone,Semi_Arid,0.389,0.577,161.0,0.749
2022-10-09,North_Zone,Semi_Arid,0.129,0.584,133.0,0.75
2022-10-10,North_Zone,Semi_Arid,0.194,0.673,192.0,0.784
2022-10-11,North_Zone,Semi_Arid,0.103,0.596,104.0,0.744
2022-10-12,North_Zone,Semi_Arid,0.119,0.481,164.0,0.718
2022-10-13,North_Zone,Semi_Arid,0.037,0.526,169.0,0.745
2022-10-14,North_Zone,Semi_Arid,0.022,0.596,123.0,0.773
2022-10-15,North_Zone,Semi_Arid,0.334,0.636,173.0,0.774
2022-10-16,North_Zone,Semi_Arid,0.146,0.517,153.0,0.773
2022-10-17,North_Zone,Semi_Arid,0.155,0.694,161.0,0.774
2022-10-18,North_Zone,Semi_Arid,0.069,0.571,189.0,0.702
2022-10-19,North_Zone,Semi_Arid,0.169,0.585,168.0,0.779
2022-10-20,North_Zone,Semi_Arid,-0.0,0.485,159.0,0.714
2022-10-21,North_Zone,Semi_Arid,0.073,0.627,162.0,0.734
2022-10-22,North_Zone,Semi_Arid,0.03,0.533,197.0,0.755
2022-10-23,North_Zone,Semi_Arid,0.279,0.515,172.0,0.74
2022-10-24,North_Zone,Semi_Arid,-0.015,0.541,149.0,0.697
2022-10-25,North_Zone,Semi_Arid,0.032,0.643,156.0,0.781
2022-10-26,North_Zone,Semi_Arid,-0.055,0.588,144.0,0.803
2022-10-27,North_Zone,Semi_Arid,0.061,0.507,157.0,0.736
2022-10-28,North_Zone,Semi_Arid,0.104,0.528,194.0,0.724
2022-10-29,North_Zone,Semi_Arid,0.248,0.645,162.0,0.711
2022-10-30,North_Zone,Semi_Arid,0.128,0.546,141.0,0.798
2022-10-31,North_Zone,Semi_Arid,0.109,0.594,173.0,0.733
2022-11-01,North_Zone,Semi_Arid,0.18,0.608,158.0,0.71
2022-11-02,North_Zone,Semi_Arid,0.106,0.355,175.0,0.692
2022-11-03,North_Zone,Semi_Arid,0.391,0.636,161.0,0.789
2022-11-04,North_Zone,Semi_Arid,0.091,0.509,191.0,0.764
2022-11-05,North_Zone,Semi_Arid,0.191,0.538,149.0,0.714
2022-11-06,North_Zone,Semi_Arid,0.233,0.652,144.0,0.76
2022-11-07,North_Zone,Semi_Arid,0.088,0.647,182.0,0.762
2022-11-08,North_Zone,Semi_Arid,0.167,0.59,129.0,0.777
2022-11-09,North_Zone,Semi_Arid,0.1,0.604,162.0,0.769
2022-11-10,North_Zone,Semi_Arid,0.177,0.619,179.0,0.763
2022-11-11,North_Zone,Semi_Arid,0.16,0.646,126.0,0.789
2022-11-12,North_Zone,Semi_Arid,0.136,0.653,166.0,0.722
2022-11-13,North_Zone,Semi_Arid,0.034,0.566,138.0,0.754
2022-11-14,North_Zone,Semi_Arid,0.336,0.516,132.0,0.736
2022-11-15,North_Zone,Semi_Arid,0.209,0.545,146.0,0.735
2022-11-16,North_Zone,Semi_Arid,-0.009,0.568,162.0,0.735
2022-11-17,North_Zone,Semi_Arid,0.108,0.557,152.0,0.743
2022-11-18,North_Zone,Semi_Arid,-0.007,0.499,185.0,0.708
2022-11-19,North_Zone,Semi_Arid,0.226,0.586,166.0,0.828
2022-11-20,North_Zone,Semi_Arid,0.148,0.466,156.0,0.757
2022-11-21,North_Zone,Semi_Arid,0.15,0.565,141.0,0.774
2022-11-22,North_Zone,Semi_Arid,0.066,0.569,169.0,0.726
2022-11-23,North_Zone,Semi_Arid,0.118,0.567,202.0,0.713
2022-11-24,North_Zone,Semi_Arid,0.229,0.611,152.0,0.746
2022-11-25,North_Zone,Semi_Arid,0.256,0.603,154.0,0.754
2022-11-26,North_Zone,Semi_Arid,0.235,0.693,146.0,0.73
2022-11-27,North_Zone,Semi_Arid,-0.005,0.529,186.0,0.747
2022-11-28,North_Zone,Semi_Arid,0.131,0.577,182.0,0.777
2022-11-29,North_Zone,Semi_Arid,0.175,0.573,157.0,0.676
2022-11-30,North_Zone,Semi_Arid,0.077,0.57,154.0,0.715
2022-12-01,North_Zone,Semi_Arid,-0.016,0.524,178.0,0.768
2022-12-02,North_Zone,Semi_Arid,0.021,0.529,190.0,0.743
2022-12-03,North_Zone,Semi_Arid,0.3,0.6,213.0,0.724
2022-12-04,North_Zone,Semi_Arid,0.031,0.505,196.0,0.748
2022-12-05,North_Zone,Semi_Arid,0.155,0.58,218.0,0.727
2022-12-06,North_Zone,Semi_Arid,0.134,0.561,182.0,0.733
2022-12-07,North_Zone,Semi_Arid,0.135,0.582,153.0,0.711
2022-12-08,North_Zone,Semi_Arid,0.118,0.668,242.0,0.768
2022-12-09,North_Zone,Semi_Arid,0.229,0.535,199.0,0.764
2022-12-10,North_Zone,Semi_Arid,0.154,0.652,209.0,0.749
2022-12-11,North_Zone,Semi_Arid,0.087,0.566,181.0,0.761
2022-12-12,North_Zone,Semi_Arid,0.155,0.573,170.0,0.742
2022-12-13,North_Zone,Semi_Arid,0.022,0.628,198.0,0.789
2022-12-14,North_Zone,Semi_Arid,0.198,0.584,159.0,0.732
2022-12-15,North_Zone,Semi_Arid,0.082,0.546,190.0,0.783
2022-12-16,North_Zone,Semi_Arid,0.088,0.578,213.0,0.765
2022-12-17,North_Zone,Semi_Arid,0.201,0.493,203.0,0.731
2022-12-18,North_Zone,Semi_Arid,0.109,0.623,200.0,0.764
2022-12-19,North_Zone,Semi_Arid,0.115,0.414,226.0,0.69
2022-12-20,North_Zone,Semi_Arid,0.267,0.653,202.0,0.747
2022-12-21,North_Zone,Semi_Arid,0.053,0.637,161.0,0.767
2022-12-22,North_Zone,Semi_Arid,0.2,0.696,192.0,0.738
2022-12-23,North_Zone,Semi_Arid,0.245,0.731,230.0,0.765
2022-12-24,North_Zone,Semi_Arid,0.267,0.656,189.0,0.736
2022-12-25,North_Zone,Semi_Arid,0.368,0.562,229.0,0.758
2022-12-26,North_Zone,Semi_Arid,0.086,0.73,213.0,0.8
2022-12-27,North_Zone,Semi_Arid,0.063,0.528,188.0,0.77
2022-12-28,North_Zone,Semi_Arid,0.232,0.486,176.0,0.711
2022-12-29,North_Zone,Semi_Arid,0.244,0.711,201.0,0.754
2022-12-30,North_Zone,Semi_Arid,0.071,0.636,218.0,0.715
2022-12-31,North_Zone,Semi_Arid,0.198,0.487,167.0,0.73
2023-01-01,North_Zone,Semi_Arid,0.572,0.519,197.0,0.772
2023-01-02,North_Zone,Semi_Arid,0.31,0.633,158.0,0.756
2023-01-03,North_Zone,Semi_Arid,0.392,0.548,189.0,0.738
2023-01-04,North_Zone,Semi_Arid,0.458,0.556,165.0,0.739
2023-01-05,North_Zone,Semi_Arid,0.55,0.718,205.0,0.787
2023-01-06,North_Zone,Semi_Arid,0.325,0.729,183.0,0.812
2023-01-07,North_Zone,Semi_Arid,0.425,0.609,216.0,0.81
2023-01-08,North_Zone,Semi_Arid,0.221,0.591,185.0,0.763
2023-01-09,North_Zone,Semi_Arid,0.302,0.654,184.0,0.78
2023-01-10,North_Zone,Semi_Arid,0.255,0.566,166.0,0.734
2023-01-11,North_Zone,Semi_Arid,0.111,0.466,202.0,0.713
2023-01-12,North_Zone,Semi_Arid,0.14,0.434,204.0,0.705
2023-01-13,North_Zone,Semi_Arid,0.343,0.596,212.0,0.738
2023-01-14,North_Zone,Semi_Arid,0.345,0.653,207.0,0.767
2023-01-15,North_Zone,Semi_Arid,0.196,0.601,202.0,0.769
2023-01-16,North_Zone,Semi_Arid,0.456,0.649,206.0,0.764
2023-01-17,North_Zone,Semi_Arid,0.189,0.655,208.0,0.755
2023-01-18,North_Zone,Semi_Arid,0.326,0.683,211.0,0.775
2023-01-19,North_Zone,Semi_Arid,0.258,0.611,168.0,0.724
2023-01-20,North_Zone,Semi_Arid,0.311,0.617,187.0,0.778
2023-01-21,North_Zone,Semi_Arid,0.39,0.598,166.0,0.737
2023-01-22,North_Zone,Semi_Arid,0.376,0.584,201.0,0.711
2023-01-23,North_Zone,Semi_Arid,0.371,0.506,224.0,0.74
2023-01-24,North_Zone,Semi_Arid,0.358,0.67,211.0,0.783
2023-01-25,North_Zone,Semi_Arid,0.173,0.577,184.0,0.718
2023-01-26,North_Zone,Semi_Arid,0.413,0.574,204.0,0.762
2023-01-27,North_Zone,Semi_Arid,0.194,0.568,201.0,0.761
2023-01-28,North_Zone,Semi_Arid,0.289,0.52,199.0,0.789
2023-01-29,North_Zone,Semi_Arid,0.265,0.595,172.0,0.742
2023-01-30,North_Zone,Semi_Arid,0.335,0.631,219.0,0.756
2023-01-31,North_Zone,Semi_Arid,0.252,0.558,174.0,0.721
2023-02-01,North_Zone,Semi_Arid,0.284,0.662,188.0,0.78
2023-02-02,North_Zone,Semi_Arid,0.462,0.578,212.0,0.744
2023-02-03,North_Zone,Semi_Arid,0.17,0.508,188.0,0.757
2023-02-04,North_Zone,Semi_Arid,0.3,0.682,196.0,0.757
2023-02-05,North_Zone,Semi_Arid,0.189,0.612,197.0,0.767
2023-02-06,North_Zone,Semi_Arid,0.367,0.652,196.0,0.756
2023-02-07,North_Zone,Semi_Arid,0.227,0.653,197.0,0.708
2023-02-08,North_Zone,Semi_Arid,0.304,0.543,199.0,0.755
2023-02-09,North_Zone,Semi_Arid,0.168,0.569,196.0,0.69
2023-02-10,North_Zone,Semi_Arid,0.429,0.662,179.0,0.761
2023-02-11,North_Zone,Semi_Arid,0.307,0.71,167.0,0.773
2023-02-12,North_Zone,Semi_Arid,0.314,0.604,213.0,0.751
2023-02-13,North_Zone,Semi_Arid,0.383,0.562,214.0,0.742
2023-02-14,North_Zone,Semi_Arid,0.175,0.701,201.0,0.776
2023-02-15,North_Zone,Semi_Arid,0.238,0.562,201.0,0.751
2023-02-16,North_Zone,Semi_Arid,0.317,0.62,179.0,0.752
2023-02-17,North_Zone,Semi_Arid,0.124,0.574,151.0,0.822
2023-02-18,North_Zone,Semi_Arid,0.135,0.616,191.0,0.744
2023-02-19,North_Zone,Semi_Arid,0.218,0.543,161.0,0.699
2023-02-20,North_Zone,Semi_Arid,0.186,0.578,198.0,0.702
2023-02-21,North_Zone,Semi_Arid,0.266,0.562,218.0,0.76
2023-02-22,North_Zone,Semi_Arid,0.352,0.64,184.0,0.712
2023-02-23,North_Zone,Semi_Arid,0.375,0.61,185.0,0.716
2023-02-24,North_Zone,Semi_Arid,0.481,0.653,177.0,0.723
2023-02-25,North_Zone,Semi_Arid,0.298,0.55,196.0,0.751
2023-02-26,North_Zone,Semi_Arid,0.315,0.587,194.0,0.787
2023-02-27,North_Zone,Semi_Arid,0.298,0.638,177.0,0.731
2023-02-28,North_Zone,Semi_Arid,0.332,0.652,211.0,0.776
2023-03-01,North_Zone,Semi_Arid,0.34,0.713,189.0,0.699
2023-03-02,North_Zone,Semi_Arid,0.392,0.819,161.0,0.782
2023-03-03,North_Zone,Semi_Arid,0.392,0.751,138.0,0.806
2023-03-04,North_Zone,Semi_Arid,0.352,0.855,138.0,0.804
2023-03-05,North_Zone,Semi_Arid,0.451,0.912,131.0,0.858
2023-03-06,North_Zone,Semi_Arid,0.303,0.643,130.0,0.694
2023-03-07,North_Zone,Semi_Arid,0.239,0.761,157.0,0.768
2023-03-08,North_Zone,Semi_Arid,0.255,0.816,158.0,0.818
2023-03-09,North_Zone,Semi_Arid,0.289,0.8,119.0,0.813
2023-03-10,North_Zone,Semi_Arid,0.192,0.856,147.0,0.83
2023-03-11,North_Zone,Semi_Arid,0.239,0.805,160.0,0.807
2023-03-12,North_Zone,Semi_Arid,0.186,0.768,134.0,0.758
2023-03-13,North_Zone,Semi_Arid,0.334,0.739,136.0,0.761
2023-03-14,North_Zone,Semi_Arid,0.335,0.729,153.0,0.852
